figure,name,figurePartId,refs,partNumber,description,quantity,mappedPointers,numericContours,retainedMasks,labelOnly,baselinePointers,addedPointers,remainingExpected,countStatus,reviewRequired,sourceReview,sourceEvidence,remarks,drawing,reviewUrl
"fig-engine-8-5","Cooling pack","fp-8-5-17","17","34-00718","Tension spring band clamp","11","9","9","0","0","1","8","2","shortfall","true","Nine distinct hose-end band clamps are traced; the overlapping pair at upper reducer8 (near620,161) cannot be separated confidently into two material silhouettes.","Nine distinct hose-end band clamps are traced; the overlapping pair at upper reducer8 (near620,161) cannot be separated confidently into two material silhouettes.","","/drawings/ft3w/ft3w-engine-8-5.png","/review/figures/fig-engine-8-5"
"fig-engine-8-5","Cooling pack","fp-8-5-18","18","34-00194","Pusher fan 17/8-8/40/pag/1hr/p .948 (4).265 1.575","1","1","0","0","1","1","0","0","match","true","Pusher fan is visible inside shroud with blades partly hidden by support and drive assembly; incomplete silhouette withheld pending exact blade ownership tracing.","Pusher fan is visible inside shroud with blades partly hidden by support and drive assembly; incomplete silhouette withheld pending exact blade ownership tracing.","","/drawings/ft3w/ft3w-engine-8-5.png","/review/figures/fig-engine-8-5"
"fig-engine-8-5","Cooling pack","fp-8-5-19","","52-00103","Fan relief","1","0","0","0","0","0","0","1","unmapped","true","Source parts-list remark explicitly says NOT SHOWN. No physical contour fabricated.","Source parts-list remark explicitly says NOT SHOWN. No physical contour fabricated.","NOT SHOWN","/drawings/ft3w/ft3w-engine-8-5.png","/review/figures/fig-engine-8-5"
"fig-engine-8-6","Air to air cooler","fp-8-6-01","1","34-00631","Cac, shroud & fans assembly","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-engine-8-6.png","/review/figures/fig-engine-8-6"
"fig-engine-8-6","Air to air cooler","fp-8-6-02","2","36-00161","09d elbow","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-engine-8-6.png","/review/figures/fig-engine-8-6"
"fig-engine-8-6","Air to air cooler","fp-8-6-03","3","34-00547","Charge air cooler outlet pipe","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-engine-8-6.png","/review/figures/fig-engine-8-6"
"fig-engine-8-6","Air to air cooler","fp-8-6-04","4","34-00910","Charge air return","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-engine-8-6.png","/review/figures/fig-engine-8-6"
"fig-engine-8-6","Air to air cooler","fp-8-6-05","5","34-00160","90 deg elbow coupler hose","2","2","2","0","0","1","1","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-engine-8-6.png","/review/figures/fig-engine-8-6"
"fig-engine-8-6","Air to air cooler","fp-8-6-06","6","34-00909","Charge air return","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-engine-8-6.png","/review/figures/fig-engine-8-6"
"fig-engine-8-6","Air to air cooler","fp-8-6-07","7","34-00801","Charge air supply","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-engine-8-6.png","/review/figures/fig-engine-8-6"
"fig-engine-8-6","Air to air cooler","fp-8-6-08","8","34-00697","Charge air supply","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-engine-8-6.png","/review/figures/fig-engine-8-6"
"fig-engine-8-6","Air to air cooler","fp-8-6-09","9","34-00548","Charge air cooler outlet pipe","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-engine-8-6.png","/review/figures/fig-engine-8-6"
"fig-engine-8-6","Air to air cooler","fp-8-6-10","10","34-00098","2'' x 4'' lg. hose","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-engine-8-6.png","/review/figures/fig-engine-8-6"
"fig-engine-8-6","Air to air cooler","fp-8-6-11","11","34-00578","2'' - 2-1/2'' reducer coupler hose","2","2","2","0","0","1","1","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-engine-8-6.png","/review/figures/fig-engine-8-6"
"fig-engine-8-6","Air to air cooler","fp-8-6-12","12","34-00579","1-3/4'' - 2'' reducer coupler hose","2","2","2","0","0","1","1","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-engine-8-6.png","/review/figures/fig-engine-8-6"
"fig-engine-8-6","Air to air cooler","fp-8-6-13","13","34-00650","Silicone straight reducer coupler hose","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-engine-8-6.png","/review/figures/fig-engine-8-6"
"fig-engine-8-6","Air to air cooler","fp-8-6-14","14","34-00649","Silicone coupler","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-engine-8-6.png","/review/figures/fig-engine-8-6"
"fig-engine-8-6","Air to air cooler","fp-8-6-15","15","19-00712","Hose/tube seal clamp 1-5/8"" to 1-7/8""","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-engine-8-6.png","/review/figures/fig-engine-8-6"
"fig-engine-8-6","Air to air cooler","fp-8-6-16","16","19-00099","Vibration damping loop clamp","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-engine-8-6.png","/review/figures/fig-engine-8-6"
"fig-engine-8-6","Air to air cooler","fp-8-6-17","17","19-00235","Vibration damping clamp","3","2","2","0","0","1","1","1","shortfall","true","Two separately identifiable support clamps are exposed along supply pipe 7; a third cannot be located independently.","Two separately identifiable support clamps are exposed along supply pipe 7; a third cannot be located independently.","","/drawings/ft3w/ft3w-engine-8-6.png","/review/figures/fig-engine-8-6"
"fig-engine-8-6","Air to air cooler","fp-8-6-18","18","39-00047","Hose clamp","9","5","5","0","0","1","4","4","shortfall","true","Five clear ring clamps are exposed on right hose branches. Four other expected bands overlap coupling lips and clamps19/20, so their row identity remains unresolved.","Five clear ring clamps are exposed on right hose branches. Four other expected bands overlap coupling lips and clamps19/20, so their row identity remains unresolved.","","/drawings/ft3w/ft3w-engine-8-6.png","/review/figures/fig-engine-8-6"
"fig-engine-8-6","Air to air cooler","fp-8-6-19","19","35-00096","Stainless steel bolt clamp","2","1","1","0","0","1","0","1","shortfall","true","One detached leader19 ring is unambiguous. Its expected mate overlaps the upper coupling and neighboring reference20 clamp; no safe separated contour.","One detached leader19 ring is unambiguous. Its expected mate overlaps the upper coupling and neighboring reference20 clamp; no safe separated contour.","","/drawings/ft3w/ft3w-engine-8-6.png","/review/figures/fig-engine-8-6"
"fig-engine-8-6","Air to air cooler","fp-8-6-20","20","35-00092","Stainless steel bolt clamp 2-3/16"" to 2-1/1""","7","1","1","0","0","1","0","6","shortfall","true","One leader20 clamp at lower cooler outlet is unambiguous. Six further expected bands overlap couplings and mixed-diameter clamp19/18 rings; identities not assigned by appearance alone.","One leader20 clamp at lower cooler outlet is unambiguous. Six further expected bands overlap couplings and mixed-diameter clamp19/18 rings; identities not assigned by appearance alone.","","/drawings/ft3w/ft3w-engine-8-6.png","/review/figures/fig-engine-8-6"
"fig-engine-8-6","Air to air cooler","fp-8-6-21","21","10-208030-121","Hex flanged screw din 6921 m8 x 1.25 x 30 - zinc plated - class 8.8","4","4","4","0","0","1","3","0","match","false","","Only fastener heads within overlapping cooler mount stacks are visible; exact separation from washers/studs is unresolved, so no guessed screw outlines.","","/drawings/ft3w/ft3w-engine-8-6.png","/review/figures/fig-engine-8-6"
"fig-engine-8-6","Air to air cooler","fp-8-6-22","22","19-00473","Rubber mount","4","4","4","0","0","1","3","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-engine-8-6.png","/review/figures/fig-engine-8-6"
"fig-engine-8-6","Air to air cooler","fp-8-6-23","23","19-00474","Washer","8","2","2","0","0","1","1","6","shortfall","true","Two central washers are separately exploded and traced. Six washers on three assembled mount stacks merge with mount/bolt edges; their exact material boundary is unresolved.","Two central washers are separately exploded and traced. Six washers on three assembled mount stacks merge with mount/bolt edges; their exact material boundary is unresolved.","","/drawings/ft3w/ft3w-engine-8-6.png","/review/figures/fig-engine-8-6"
"fig-engine-8-6","Air to air cooler","fp-8-6-24","24","54-00793","Drain plug","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-engine-8-6.png","/review/figures/fig-engine-8-6"
"fig-engine-8-6","Air to air cooler","fp-8-6-25","","34-00540","BRUSHLESS FAN -12 IN. 12v WITH MALE AND FEMALE CONNECTORS","2","0","0","0","0","0","0","2","unmapped","true","Source parts-list remark explicitly says NOT SHOWN. No physical contour fabricated.","Source parts-list remark explicitly says NOT SHOWN. No physical contour fabricated.","NOT SHOWN","/drawings/ft3w/ft3w-engine-8-6.png","/review/figures/fig-engine-8-6"
"fig-fuel-system-9-1","Fuel & hydraulic oil tank system","fp-9-1-01","1","35-00007","Fuel cap","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-fuel-system-9-1.png","/review/figures/fig-fuel-system-9-1"
"fig-fuel-system-9-1","Fuel & hydraulic oil tank system","fp-9-1-02","2","31-00442","Fuel neck","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-fuel-system-9-1.png","/review/figures/fig-fuel-system-9-1"
"fig-fuel-system-9-1","Fuel & hydraulic oil tank system","fp-9-1-03","3","53-00101","Tank connection cover","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-fuel-system-9-1.png","/review/figures/fig-fuel-system-9-1"
"fig-fuel-system-9-1","Fuel & hydraulic oil tank system","fp-9-1-04","4","31-00394","Level sender","2","2","2","0","0","1","1","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-fuel-system-9-1.png","/review/figures/fig-fuel-system-9-1"
"fig-fuel-system-9-1","Fuel & hydraulic oil tank system","fp-9-1-05","5","31-00422","Fuel sender tube","2","2","2","0","0","1","1","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-fuel-system-9-1.png","/review/figures/fig-fuel-system-9-1"
"fig-fuel-system-9-1","Fuel & hydraulic oil tank system","fp-9-1-06","6","31-00379","Oil/fuel tank","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-fuel-system-9-1.png","/review/figures/fig-fuel-system-9-1"
"fig-fuel-system-9-1","Fuel & hydraulic oil tank system","fp-9-1-07","7","53-00102","Tank vent valve","2","2","2","0","0","1","1","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-fuel-system-9-1.png","/review/figures/fig-fuel-system-9-1"
"fig-fuel-system-9-1","Fuel & hydraulic oil tank system","fp-9-1-08","8","31-00417","1-1/2"" fuel fill hose","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-fuel-system-9-1.png","/review/figures/fig-fuel-system-9-1"
"fig-fuel-system-9-1","Fuel & hydraulic oil tank system","fp-9-1-09","9","31-00047","Fuel hose 3/4","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-fuel-system-9-1.png","/review/figures/fig-fuel-system-9-1"
"fig-fuel-system-9-1","Fuel & hydraulic oil tank system","fp-9-1-10","10","54-00980","Hyd. fitting plug","2","2","2","0","0","1","1","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-fuel-system-9-1.png","/review/figures/fig-fuel-system-9-1"
"fig-fuel-system-9-1","Fuel & hydraulic oil tank system","fp-9-1-11","11","54-00968","Hyd. fitting","4","4","4","0","0","1","3","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-fuel-system-9-1.png","/review/figures/fig-fuel-system-9-1"
"fig-fuel-system-9-1","Fuel & hydraulic oil tank system","fp-9-1-12","12","53-00113","Oil cooler return fitting","2","2","2","0","0","1","1","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-fuel-system-9-1.png","/review/figures/fig-fuel-system-9-1"
"fig-fuel-system-9-1","Fuel & hydraulic oil tank system","fp-9-1-13","13","54-00978","Hyd. fitting plug","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-fuel-system-9-1.png","/review/figures/fig-fuel-system-9-1"
"fig-fuel-system-9-1","Fuel & hydraulic oil tank system","fp-9-1-14","14","54-00979","Hyd. fitting plug","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-fuel-system-9-1.png","/review/figures/fig-fuel-system-9-1"
"fig-fuel-system-9-1","Fuel & hydraulic oil tank system","fp-9-1-15","15","53-00032","Temperature sensor","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-fuel-system-9-1.png","/review/figures/fig-fuel-system-9-1"
"fig-fuel-system-9-1","Fuel & hydraulic oil tank system","fp-9-1-16","16","54-01350","45 deg hyd. fitting","2","2","2","0","0","1","1","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-fuel-system-9-1.png","/review/figures/fig-fuel-system-9-1"
"fig-fuel-system-9-1","Fuel & hydraulic oil tank system","fp-9-1-17","17","19-00532","Cylindriques amc mecanocaucho plots","4","4","4","0","0","1","3","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-fuel-system-9-1.png","/review/figures/fig-fuel-system-9-1"
"fig-fuel-system-9-1","Fuel & hydraulic oil tank system","fp-9-1-18","18","39-00015","20-32/12 hose clamp","2","2","2","0","0","1","1","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-fuel-system-9-1.png","/review/figures/fig-fuel-system-9-1"
"fig-fuel-system-9-1","Fuel & hydraulic oil tank system","fp-9-1-19","19","39-00016","Hose clamp 35-50/12","3","2","2","0","0","1","1","1","shortfall","true","Two large fill-hose clamps are separately visible at opposite hose ends. The third Qty-3 clamp is not separately depicted.","Two large fill-hose clamps are separately visible at opposite hose ends. The third Qty-3 clamp is not separately depicted.","","/drawings/ft3w/ft3w-fuel-system-9-1.png","/review/figures/fig-fuel-system-9-1"
"fig-fuel-system-9-1","Fuel & hydraulic oil tank system","fp-9-1-20","20","10-305025-123","M5 bolt","10","1","0","0","1","1","0","9","shortfall","true","Sender-head screw circles are small and overlap their flange outlines; ten M5 screws cannot be individually outlined with trustworthy material separation at source resolution.","Sender-head screw circles are small and overlap their flange outlines; ten M5 screws cannot be individually outlined with trustworthy material separation at source resolution.","","/drawings/ft3w/ft3w-fuel-system-9-1.png","/review/figures/fig-fuel-system-9-1"
"fig-fuel-system-9-1","Fuel & hydraulic oil tank system","fp-9-1-21","21","10-206016-121","Hex flanged screw din 6921 m6 x 1.0 x 16 - zinc plated - class 8.8","4","4","4","0","0","1","3","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-fuel-system-9-1.png","/review/figures/fig-fuel-system-9-1"
"fig-fuel-system-9-1","Fuel & hydraulic oil tank system","fp-9-1-22","22","39-00019","14mm HOSE CLAMP","3","3","3","0","0","1","2","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-fuel-system-9-1.png","/review/figures/fig-fuel-system-9-1"
"fig-fuel-system-9-1","Fuel & hydraulic oil tank system","fp-9-1-23","","89-00141","Heat probe 8'' insert (webasto)","1","0","0","0","0","0","0","1","unmapped","true","Source parts-list remark explicitly says (NOT SHOWN) FOR WEBASTO HEATER OPTION. No physical contour fabricated.","Source parts-list remark explicitly says (NOT SHOWN) FOR WEBASTO HEATER OPTION. No physical contour fabricated.","(NOT SHOWN) FOR WEBASTO HEATER OPTION","/drawings/ft3w/ft3w-fuel-system-9-1.png","/review/figures/fig-fuel-system-9-1"
"fig-tire-inflation-10-1","Tire inflation system","fp-10-1-01","1","36-00058","Solenoid valve 3/4"", 12v dc, normally closed","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","PURGE VALVE","/drawings/ft3w/ft3w-tire-inflation-10-1.png","/review/figures/fig-tire-inflation-10-1"
"fig-tire-inflation-10-1","Tire inflation system","fp-10-1-02","2","36-00332","Tire inflation manifold","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-tire-inflation-10-1.png","/review/figures/fig-tire-inflation-10-1"
"fig-tire-inflation-10-1","Tire inflation system","fp-10-1-03","3","36-00136","Fitting","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-tire-inflation-10-1.png","/review/figures/fig-tire-inflation-10-1"
"fig-tire-inflation-10-1","Tire inflation system","fp-10-1-04","4","36-00083","Tire air pressure hose","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-tire-inflation-10-1.png","/review/figures/fig-tire-inflation-10-1"
"fig-tire-inflation-10-1","Tire inflation system","fp-10-1-05","5","36-00335","90 deg thread to hose barb","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-tire-inflation-10-1.png","/review/figures/fig-tire-inflation-10-1"
"fig-tire-inflation-10-1","Tire inflation system","fp-10-1-06","6","36-00199","1-1/4"" npt check valve","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-tire-inflation-10-1.png","/review/figures/fig-tire-inflation-10-1"
"fig-tire-inflation-10-1","Tire inflation system","fp-10-1-07","7","36-00294","Threaded pipe nipple","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-tire-inflation-10-1.png","/review/figures/fig-tire-inflation-10-1"
"fig-tire-inflation-10-1","Tire inflation system","fp-10-1-08","8","36-00070","Air pressure sensor 0-15 psi g 1/8 npt 0-4.5v, connector deutsch 4 pin","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-tire-inflation-10-1.png","/review/figures/fig-tire-inflation-10-1"
"fig-tire-inflation-10-1","Tire inflation system","fp-10-1-09","9","31-00368","Brass barbed hose fitting","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-tire-inflation-10-1.png","/review/figures/fig-tire-inflation-10-1"
"fig-tire-inflation-10-1","Tire inflation system","fp-10-1-10","10","39-00019","14mm HOSE CLAMP","2","2","2","0","0","1","1","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-tire-inflation-10-1.png","/review/figures/fig-tire-inflation-10-1"
"fig-tire-inflation-10-1","Tire inflation system","fp-10-1-11","11","39-00042","NORMA CLAMP TORRO 16-27/9 CLAMPING RANGE 5/8- 1 1/16 WIGTH 9mm","5","5","5","0","0","1","4","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-tire-inflation-10-1.png","/review/figures/fig-tire-inflation-10-1"
"fig-tire-inflation-10-1","Tire inflation system","fp-10-1-12","12","39-00047","Hose clamp","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-tire-inflation-10-1.png","/review/figures/fig-tire-inflation-10-1"
"fig-tire-inflation-10-1","Tire inflation system","fp-10-1-13","13","19-00193","Air release valve clamp","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-tire-inflation-10-1.png","/review/figures/fig-tire-inflation-10-1"
"fig-tire-inflation-10-1","Tire inflation system","fp-10-1-14","14","10-206030-121","Hex flanged screw din 6921 m6 x 1.0 x 30 - zinc plated - class 8.8","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-tire-inflation-10-1.png","/review/figures/fig-tire-inflation-10-1"
"fig-tire-inflation-10-2","Blower","fp-10-2-01","1","36-00283","Blower pipe","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-tire-inflation-10-2.png","/review/figures/fig-tire-inflation-10-2"
"fig-tire-inflation-10-2","Blower","fp-10-2-02","2","19-00048","LOCTITE SI 598 BLACK HIGH PERFORMANCE RTV SILICONE GASKET MAKER 300ml","2","1","0","0","1","1","0","1","shortfall","true","PDF/table describes liquid RTV silicone gasket maker (Qty 2 applications); two drawn gasket-shaped interfaces represent sealing locations, not two identifiable physical cartridges. Marker-only location preserved.","PDF/table describes liquid RTV silicone gasket maker (Qty 2 applications); two drawn gasket-shaped interfaces represent sealing locations, not two identifiable physical cartridges. Marker-only location preserved.","","/drawings/ft3w/ft3w-tire-inflation-10-2.png","/review/figures/fig-tire-inflation-10-2"
"fig-tire-inflation-10-2","Blower","fp-10-2-03","3","36-00259","Blower tx04","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-tire-inflation-10-2.png","/review/figures/fig-tire-inflation-10-2"
"fig-tire-inflation-10-2","Blower","fp-10-2-04","4","36-00315","Blower intake","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-tire-inflation-10-2.png","/review/figures/fig-tire-inflation-10-2"
"fig-tire-inflation-10-2","Blower","fp-10-2-05","5","36-00304","Air filter element, powersports, round taper, clamp-on, cotton gauze, oiled, red, 6.00 in. od, 3.00 in. id, 3.00 in. tall, rubber cap, each","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-tire-inflation-10-2.png","/review/figures/fig-tire-inflation-10-2"
"fig-tire-inflation-10-2","Blower","fp-10-2-06","6","36-00115","Pressure relief valve 3/4 npt 12 psi","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-tire-inflation-10-2.png","/review/figures/fig-tire-inflation-10-2"
"fig-tire-inflation-10-2","Blower","fp-10-2-07","7","10-206012-121","Hex flanged screw din 6921 m6 x 1.0 x 12 - zinc plated - class 8.8","8","8","8","0","0","1","7","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-tire-inflation-10-2.png","/review/figures/fig-tire-inflation-10-2"
"fig-tire-inflation-10-2","Blower","fp-10-2-08","8","12-210000-121","M10 nut","2","2","2","0","0","1","1","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-tire-inflation-10-2.png","/review/figures/fig-tire-inflation-10-2"
"fig-tire-inflation-10-2","Blower","fp-10-2-09","9","10-110110-121","Hex screw din 931 m10 x 1.5 x 110 - zinc plated - class 8.8","2","2","2","0","0","1","1","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-tire-inflation-10-2.png","/review/figures/fig-tire-inflation-10-2"
"fig-electric-11-1","Console electrical systems","fp-11-1-01","1","41-00022","Display dm430e / 11 keys [dm430e-0-0-1-0]","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-electric-11-1.png","/review/figures/fig-electric-11-1"
"fig-electric-11-1","Console electrical systems","fp-11-1-02","2","41-00023","JOYSTICK DANFOSS JS1000 / 250kbps","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-electric-11-1.png","/review/figures/fig-electric-11-1"
"fig-electric-11-1","Console electrical systems","fp-11-1-03","3","40-00032","Emergency stop switch","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-electric-11-1.png","/review/figures/fig-electric-11-1"
"fig-electric-11-1","Console electrical systems","fp-11-1-04","4","40-00002","Ignition switch","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-electric-11-1.png","/review/figures/fig-electric-11-1"
